time,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,x33,y33,x34,y34,x35,y35,x36,y36,x37,y37,x38,y38,x39,y39,x40,y40,x41,y41,x42,y42,x43,y43,x44,y44,x45,y45,x46,y46,x47,y47,x48,y48,x49,y49,x50,y50,x51,y51,x52,y52,x53,y53,x54,y54,x55,y55,x56,y56,x57,y57,x58,y58,x59,y59,x60,y60,x61,y61,x62,y62,x63,y63,x64,y64,x65,y65,x66,y66,x67,y67,x68,y68
0.363,263.54767,72.187904,263.60196,76.98239,264.0561,81.538445,264.93005,86.26808,266.04593,90.635506,268.01025,95.18043,270.6496,98.8377,273.7279,101.96908,277.78778,102.61484,282.51938,102.13022,287.92938,99.82175,293.50815,97.170746,298.29034,93.624985,301.51654,88.693726,303.45865,82.900505,305.023,77.11262,306.36844,71.04217,264.34796,70.56614,266.28812,68.54082,269.3251,67.843254,272.81976,68.20849,276.10233,69.65599,282.25137,69.20304,286.38977,67.40304,291.03973,66.82098,295.8127,67.2648,299.77487,69.57155,277.99994,73.26754,277.4464,76.705536,276.85037,80.029045,276.25024,83.56753,273.58804,85.908394,275.36572,86.53887,277.39615,86.816986,279.9767,86.15495,282.5656,85.316666,267.6102,74.4008,269.62173,72.90984,272.3609,72.69779,274.78525,74.27326,272.28436,75.08524,269.62778,75.34092,285.79605,73.4586,288.17807,71.66408,291.12762,71.59817,293.91818,72.60149,291.2619,73.798416,288.35605,73.942604,273.3916,92.85695,274.95886,91.246544,276.70923,90.19203,278.2224,90.445206,279.91644,89.82318,282.98798,90.26106,286.7272,91.11208,283.27698,93.466225,280.48398,94.546196,278.641,95.01438,277.06427,95.08794,275.18372,94.73825,274.76395,92.72848,276.7806,91.73768,278.30963,91.634445,280.06082,91.25231,285.27075,91.299484,280.26962,92.083595,278.50247,92.45642,276.98013,92.374855
0.396,183.8397,345.5394,184.91116,391.8179,193.25333,437.09857,204.1751,480.45374,222.31259,523.38104,248.26619,561.24054,279.90735,591.265,315.2561,614.0357,358.95554,618.4932,401.31003,608.4305,435.56876,581.2534,466.58673,547.97955,489.52783,508.85416,504.84445,466.5503,513.45355,423.9811,518.4776,380.269,517.1334,334.48828,201.51836,327.8636,221.6313,304.14703,255.01045,300.0906,286.9764,307.3735,319.90247,318.37854,371.4332,320.27625,402.9418,307.08185,435.8194,299.9649,469.2113,302.56628,493.2773,322.33844,347.4126,345.7238,348.67346,374.07825,349.71274,402.0046,350.63275,431.3754,316.8746,457.14468,333.79446,459.75336,351.0316,463.4446,367.58737,459.67517,384.6312,456.2791,240.36629,350.62448,258.71814,342.42435,280.79102,341.53583,302.459,353.9642,280.15576,358.775,258.16592,359.36542,393.22324,353.30496,413.83728,342.0427,436.3939,341.7232,455.4858,349.00104,437.65204,357.92365,415.18823,358.03592,285.53073,507.3556,310.35336,501.0968,335.94345,494.04028,351.9568,498.18735,367.96964,493.54147,392.33008,499.08908,418.11942,504.0936,394.40527,528.2758,371.53867,540.2046,353.20096,542.8988,335.55112,541.91315,310.66397,532.80756,297.1584,510.93796,335.69775,508.60437,352.4698,509.82303,369.28674,508.28256,406.81436,506.58746,370.0266,514.8468,353.05627,518.0618,335.77295,516.9058
0.429,182.3986,338.7647,185.3465,386.01276,192.93396,431.49722,201.96468,475.12872,218.49417,518.2517,244.00282,556.4325,277.4368,588.1876,314.82486,611.43304,359.2827,616.5058,401.46725,606.8459,435.94437,580.50037,467.83667,546.5784,490.92297,506.92953,506.5547,464.348,514.48376,422.04782,519.726,377.34143,518.81104,331.5236,200.03748,326.74667,220.72194,303.9285,254.20145,300.5666,286.51215,307.5668,319.1703,318.7147,370.2983,319.89966,402.13815,307.38055,434.59946,300.04932,468.1837,302.4431,492.67102,321.0366,345.9133,345.76135,347.1944,373.9846,348.2473,402.29346,349.40683,431.94016,316.3607,456.54465,333.28815,460.03113,350.77,463.69742,367.29517,459.50812,383.7896,455.24356,239.60628,349.6532,257.98175,341.9569,279.3264,341.2438,301.01102,353.83652,278.47034,358.1287,257.1339,358.30762,391.93234,353.66492,413.16476,341.71558,435.4773,341.41135,454.81445,348.3338,437.01404,357.46356,414.99158,357.59946,285.37268,506.25488,310.60196,501.2144,335.861,495.03738,351.99713,499.41364,367.6985,494.74756,391.9966,500.03214,418.4734,503.63165,393.6128,525.77515,371.14648,536.2156,353.2512,538.6697,335.51413,536.8613,311.11136,527.6975,296.9461,510.15576,335.68454,508.9543,352.4583,510.43036,368.8477,508.82782,406.9902,506.4662,369.6294,511.5045,352.93417,514.5413,335.59018,512.6505
0.462,181.98712,339.76306,184.38945,387.0146,192.74857,433.2906,202.78131,477.20108,220.39072,520.73346,246.19856,559.2102,278.52948,590.2743,315.97913,611.6298,359.86133,615.78046,401.7005,606.5222,435.5847,580.892,466.21652,546.29376,488.30872,506.05225,503.40808,464.40662,512.37195,422.22238,517.1885,377.74057,515.5333,333.33945,199.42877,324.42215,221.39276,302.31085,254.61131,300.02765,286.62997,307.7142,318.75385,319.0719,370.94034,320.57745,401.42755,307.7723,433.27808,299.71362,466.29248,300.91553,491.5985,319.15118,346.57938,346.27954,347.93436,374.42776,349.3233,402.4871,350.60712,431.67993,317.53488,457.93405,334.2179,460.46268,350.6409,463.405,367.15308,459.69205,383.8595,455.69305,238.6394,350.90277,257.41394,342.27856,279.76648,341.68604,302.1619,354.06958,279.27768,359.30203,256.86954,359.71802,391.17654,353.71603,412.073,341.86392,435.02908,341.34192,454.86005,348.29782,436.9092,358.024,414.04858,358.46606,284.8155,506.27872,310.50943,500.5162,335.4485,494.49637,351.4157,498.26334,367.17212,493.4332,391.22247,498.61276,417.67694,502.1611,394.14874,524.253,371.71207,535.3111,353.64972,537.6712,335.94553,536.96826,311.26544,528.8608,296.32855,509.64856,335.38257,509.2285,352.065,510.1047,368.57074,508.08026,406.5141,505.34756,369.99973,509.96625,353.20193,513.23334,336.245,511.9782
0.495,180.356,336.14362,182.83665,384.80722,190.69142,431.68054,201.68004,475.51932,219.79799,519.19196,245.295,557.4781,278.53348,588.7571,316.13235,611.23724,361.30472,615.00543,404.44455,605.1414,439.70877,576.81964,470.6614,540.5443,491.44177,499.59705,504.1508,456.73904,510.8375,414.33658,515.0756,370.32916,513.59344,325.7436,197.95885,325.85077,220.60733,303.81824,254.30328,300.51733,286.94177,307.11108,320.81586,319.22803,370.75537,320.1085,401.8799,307.56952,433.16446,299.36365,466.59668,300.24768,491.23904,319.22534,346.22916,345.8348,348.04984,374.29517,349.73337,402.83725,351.19327,432.8355,317.36017,458.12778,334.45837,460.75385,351.67566,464.23926,368.30124,459.78476,385.26468,455.78638,238.7468,350.24585,256.67224,341.1689,278.93506,340.83362,301.08865,354.18494,278.2192,359.175,256.01257,359.30206,391.6482,353.6523,411.748,340.9194,434.36752,340.44275,453.8017,347.61035,436.27374,357.64966,413.9346,358.02545,286.0093,506.85205,311.7858,502.0019,336.41418,496.00812,353.03265,499.9052,369.09784,494.55847,392.61298,499.4661,418.5575,502.78204,394.82852,523.6735,373.31235,534.37933,354.9341,537.05347,336.86945,536.2158,312.75534,528.0477,297.57755,510.09842,336.4551,510.06195,353.69418,511.21082,370.43414,509.0939,407.92416,505.45178,371.4289,509.1862,354.55646,512.69806,336.8278,511.12152
0.528,180.79413,338.02728,183.18929,386.14297,190.78566,431.9722,201.27095,475.4118,219.14955,518.80237,244.39313,557.63983,277.91977,589.49756,315.651,612.7382,360.7432,616.4137,403.35748,606.19183,437.45734,577.673,467.1294,541.56866,489.66138,500.91437,504.5151,457.3014,512.3895,413.66595,516.3341,369.36414,514.78705,324.59192,198.19426,325.22598,219.48718,303.19937,253.34819,300.3346,285.63574,307.3633,318.875,318.60757,369.94598,319.08722,400.89474,306.9093,433.07947,299.7989,465.82114,302.37036,490.5101,319.96002,344.88843,345.72693,346.2561,374.92905,347.418,404.00366,348.39185,434.26404,313.69028,457.5988,331.61752,461.0307,349.82037,465.36148,367.21255,460.10498,385.16208,455.40637,236.80002,351.24554,254.5685,342.1424,277.4002,341.2902,299.9656,354.74603,277.01657,359.29327,254.3843,359.76624,390.08557,353.96835,410.66568,341.0645,433.81442,340.40527,453.37027,347.9895,435.72208,357.4654,412.65018,357.4762,282.54562,506.84946,308.51224,501.64297,334.00577,495.16357,350.94547,499.7738,367.3546,493.90564,392.82864,498.63745,420.68112,502.42612,395.23724,523.7366,371.63602,534.1109,352.80518,536.6195,334.40027,536.0954,309.4083,528.3198,294.30417,510.41254,333.8762,511.1777,351.46027,512.113,368.83948,509.5672,409.54828,504.7728,369.6825,509.6804,352.08102,512.8059,334.0885,511.6647
0.561,179.76031,337.25113,182.33733,385.80215,191.04747,432.4596,202.19388,476.60776,221.42526,520.1916,247.93372,558.1888,280.6005,589.48834,316.4345,611.3247,359.8387,615.38,402.39417,605.5977,436.20895,577.9449,466.69333,543.0039,489.57373,502.7273,504.32596,459.05362,511.9164,416.608,515.9639,372.2551,513.82684,326.97372,196.01048,325.31778,217.10577,302.11456,251.47508,300.36163,284.27972,307.77948,317.8675,318.6491,368.99097,319.79044,400.49246,307.475,432.92365,298.99106,466.70505,299.66617,491.0728,317.71082,344.85757,345.09167,346.47678,374.6434,348.02765,403.77094,349.54623,434.28616,314.34174,458.71194,332.16336,461.07083,349.95514,464.68665,367.48926,460.46573,385.4586,456.44852,235.22433,350.4254,253.98277,341.89474,276.7291,341.33835,298.68073,353.9255,276.27197,358.5663,253.5513,358.929,390.99792,353.0786,411.44293,340.9023,434.2333,340.16833,454.03113,346.54202,435.94064,355.88602,413.31567,356.71277,282.8743,507.4665,308.6619,502.74487,334.67392,496.10257,351.49774,500.36237,367.89395,494.7938,392.81992,500.02698,419.75745,503.54306,395.256,526.98016,372.21164,538.1385,353.38718,540.6218,334.8254,539.4411,309.5439,530.4819,294.5284,511.45084,334.6337,511.91785,351.9906,512.8813,369.43137,510.80093,408.24426,506.51715,370.37454,511.6415,352.74048,514.757,334.81665,513.13965
0.594,258.77185,74.28349,258.82672,78.904785,259.0998,83.27292,259.85254,87.91916,261.0079,92.39629,263.42215,96.47972,266.5545,99.76629,270.01648,102.455,274.16116,102.94411,278.7325,102.24742,283.74268,99.93608,288.73718,97.2429,292.69293,93.541214,295.18384,88.99095,296.63956,83.775696,297.6989,78.298935,298.46783,72.692,260.4283,72.37027,262.21918,70.36421,265.21365,69.69078,268.4477,70.042175,271.53442,71.15963,277.66513,70.79697,281.263,69.042755,285.2854,68.31541,289.51083,68.47579,292.9902,70.41195,273.91895,74.35,273.63208,77.454605,273.28128,80.472725,272.96274,83.69018,270.2331,86.33168,271.92734,86.9193,273.7529,87.17571,276.002,86.502304,278.23962,85.64577,263.74942,75.48468,265.67413,74.27664,268.12106,73.926346,270.3994,75.12611,268.17377,75.78717,265.79868,76.090904,280.71878,74.27586,283.01678,72.90841,285.5736,72.83068,287.94675,73.57953,285.6393,74.52207,283.1461,74.57255,269.31628,93.42893,271.06866,91.81484,272.94196,90.67953,274.4416,90.91379,276.00558,90.306145,278.49493,90.71963,281.7494,91.60033,278.66898,93.22379,276.33005,94.01202,274.65497,94.468445,273.20755,94.68178,271.33005,94.67822,270.49432,93.22951,273.00244,92.0325,274.49698,91.9432,276.1134,91.53192,280.34177,91.6926,276.18408,91.69528,274.55133,92.11217,273.0808,92.22496
0.627,177.95317,337.34302,180.945,386.00153,188.91638,433.76816,199.66197,478.0908,218.09201,521.57043,244.32256,559.054,275.8177,589.7098,312.06564,614.0794,355.067,618.96765,397.2771,610.13544,431.1994,582.6553,462.59897,547.1269,485.92657,507.25958,500.3306,465.02728,508.49112,422.55148,513.4927,377.74863,513.0075,331.51114,198.30281,327.2179,219.3744,304.39313,252.71606,300.994,286.01108,307.96744,319.32742,318.86414,368.4657,321.5431,398.91348,308.8865,431.2339,300.25674,464.63116,301.69867,489.4588,319.46118,344.52457,346.39636,345.8048,375.28223,346.92966,403.46808,347.9746,433.2036,314.022,457.43216,330.95795,460.99338,347.96622,464.4988,365.13257,459.88766,383.02768,455.0553,237.34505,350.89548,255.29745,342.2855,277.0883,341.35846,299.29456,354.91187,276.14905,359.3998,254.51624,359.37372,390.5114,354.4265,410.2779,341.99686,432.80722,341.5237,452.29822,348.93472,434.3437,358.46622,412.16647,358.71765,282.70285,508.85657,307.94907,502.4927,333.96976,495.42587,350.4521,499.12595,365.22736,494.6878,390.41656,500.54593,416.4269,506.61823,393.10693,532.22974,369.5533,544.0082,352.50696,546.3644,334.3284,545.1922,309.19696,535.1827,294.9702,512.421,334.10294,507.64795,351.04614,508.5792,366.3085,507.48853,405.1129,509.4202,367.48093,519.03235,351.84012,521.7864,334.32294,520.21
0.66,258.52682,71.91737,258.69437,76.95277,259.35916,81.72615,260.6106,86.64646,262.36435,91.16338,265.06134,95.356094,268.17697,98.75177,271.53897,101.48652,275.39377,101.88911,279.5711,100.95193,284.3214,98.33226,289.26468,95.35668,293.4037,91.81045,296.13123,87.14753,297.7992,81.8143,299.03384,76.32615,299.86252,70.62166,260.76105,70.44343,263.24313,68.83373,266.54175,68.63091,269.89697,69.189,273.1169,70.48146,279.18036,69.882065,282.86316,68.268974,286.8458,67.414474,291.04968,67.23848,294.6844,68.98284,275.21918,73.74498,274.91428,76.99097,274.6202,80.157104,274.336,83.46314,271.08606,85.80273,273.00607,86.36413,275.04068,86.59652,277.28833,85.95722,279.58182,85.18998,264.2701,74.32582,266.52512,73.13909,269.12363,72.9142,271.17355,74.28661,269.02475,74.93907,266.4872,75.16557,281.97974,73.65731,284.2264,71.99118,286.95596,71.918594,289.4626,72.802055,287.13446,73.891945,284.49237,74.02577,270.08368,92.401634,271.94888,91.028786,274.11877,89.99583,275.51468,90.302704,277.08453,89.65645,279.845,90.020515,283.0382,90.621666,279.9068,93.04846,277.41312,94.29358,275.71103,94.77189,274.2318,94.91068,272.11722,94.349014,271.38742,92.22886,274.12613,91.472885,275.54333,91.395645,277.17807,90.95994,281.63165,90.79547,277.28622,91.842865,275.65945,92.31305,274.20163,92.32172
0.693,180.86702,340.21344,183.99345,387.6268,191.84993,433.7775,202.22874,477.78564,219.61111,521.02167,245.51479,559.3724,277.82712,591.07916,314.74088,614.9344,357.8994,619.2529,399.97928,609.3232,434.10388,580.92145,464.46976,545.753,487.39355,505.31775,502.47028,462.15924,511.11053,419.25247,517.02625,375.12036,516.6112,329.3493,198.85213,327.3525,220.25633,304.83072,254.0379,301.81842,286.7163,308.47028,319.24542,319.96088,366.69116,321.3837,398.00986,308.09012,431.0851,300.2509,464.4345,302.84503,489.49365,321.2168,344.48132,345.2899,345.88675,373.86563,346.88394,401.9322,348.1764,430.96875,315.19955,456.29602,332.0055,459.2671,348.576,462.8911,364.7077,458.52594,381.31033,454.62225,238.18025,351.40488,255.83809,342.5536,278.31448,341.79282,299.882,354.68344,277.52356,359.6936,255.34503,360.0833,389.71033,353.98196,410.3614,341.1356,433.12155,340.54614,452.3528,348.26605,434.9649,357.72665,412.3551,358.05548,282.64102,508.7585,308.62747,501.03568,334.69394,494.2985,350.52185,497.95508,366.2228,493.39093,390.96075,498.60446,417.3796,503.74496,393.44135,530.7653,370.07883,543.9075,352.18262,546.5213,334.5142,545.3483,309.06525,535.9838,294.58807,512.2419,334.879,507.06546,351.20187,507.53458,367.49957,506.27643,405.17578,507.02554,368.23273,518.0316,351.50546,521.16364,334.4797,520.11774
0.726,182.10582,342.03937,184.89288,388.84286,192.10492,434.41443,201.45786,478.185,219.83226,521.2689,246.29868,559.2753,278.3622,591.06323,314.9786,613.75446,358.96432,618.1073,400.91284,607.9184,434.87747,579.8667,465.56525,544.0504,488.26086,503.5876,503.48108,460.38806,512.2543,417.4573,517.20526,373.73923,515.5213,328.01785,197.32004,325.6298,218.44595,304.0682,251.88643,301.373,284.35645,307.96097,317.11288,319.52502,369.5475,321.00385,400.3916,307.6021,432.54935,300.05862,465.4535,302.12186,490.04318,319.657,345.0211,346.48215,346.5386,375.54153,347.90485,404.19348,349.39685,433.75085,313.76138,456.58716,331.7516,460.30554,349.4135,464.13586,366.31097,459.6485,383.43372,455.4466,238.4462,350.41916,256.1329,341.53983,278.4812,341.1035,299.66507,354.4629,277.95184,359.2798,255.67384,359.57935,389.95587,353.98242,409.9748,340.98224,432.6672,340.65085,451.35187,348.40833,434.27887,358.12067,412.1283,358.28882,283.3486,507.51523,309.06686,501.3166,335.13947,493.88464,351.1238,498.06287,367.5422,492.74628,391.44147,499.01907,415.84677,503.6437,393.83734,528.85614,371.2396,541.6292,352.44183,544.68,334.9096,543.49994,309.57333,533.6008,295.70636,511.03064,335.228,510.20944,351.70792,511.00763,368.73904,509.29623,403.6347,506.732,369.2819,514.9336,351.842,518.0641,334.88678,516.879
0.759,180.32133,335.49197,184.149,384.68848,192.87244,432.12387,202.85698,475.90973,221.00647,519.00543,246.44899,556.9688,277.73273,588.836,313.58154,612.8059,355.90198,617.3678,397.62085,608.598,430.56226,581.14996,460.96478,544.8694,483.78394,503.20377,499.40308,458.49368,508.80246,414.73123,514.64343,369.03983,513.71515,321.8111,197.7784,324.63013,219.64803,303.6591,252.9276,300.902,286.04407,307.43484,319.54062,318.1069,368.0864,320.04007,399.16495,306.74686,432.04477,299.3935,465.56335,301.658,490.57138,318.95435,345.1578,344.76123,346.66467,374.20276,348.0227,403.30374,349.22687,433.13452,314.29553,456.39996,331.77304,459.57858,349.25516,463.52203,366.38513,459.0838,383.63342,454.5668,238.5435,349.55566,256.6516,341.13123,279.09964,340.60162,300.323,353.36295,277.95248,358.47427,255.78218,358.77716,390.49042,353.6311,409.38342,340.757,432.23633,339.79263,451.193,347.01797,434.01175,357.0934,411.63968,357.64224,283.99335,508.11655,309.1952,500.99814,335.568,493.9734,351.50708,497.5617,367.21548,493.1421,392.00983,498.517,416.4448,503.68555,393.719,531.29486,370.25574,545.0879,352.5407,547.76,335.0356,546.5516,309.81003,536.40436,296.13876,511.40445,335.28903,508.12744,351.67218,508.686,367.89453,507.72794,405.4195,506.7379,368.88907,518.805,352.2819,521.87695,335.3005,520.4612
0.792,182.33075,340.2432,185.0344,388.3949,193.72522,435.81656,204.38692,480.62915,222.26968,523.6091,247.77226,561.7365,279.7531,592.3146,316.53262,613.88983,358.86093,617.458,399.53287,608.12714,431.36337,581.34735,461.806,547.4615,485.4087,507.4769,500.90714,464.57297,509.62167,421.62762,515.3213,377.62512,513.8938,332.06284,198.86928,325.9056,220.94527,303.1972,254.91653,300.94778,288.22943,307.82678,321.16354,320.11826,367.86533,321.76743,399.1453,307.8124,432.05627,299.81287,466.06528,302.09338,490.8327,320.75296,345.79266,345.81265,347.12415,374.12152,348.15927,402.30798,349.4779,431.34036,316.00113,456.13843,332.48972,458.8122,348.8626,462.12332,364.94797,458.54584,381.6837,455.64154,238.53127,350.21744,256.87646,341.13257,279.49356,340.96533,300.76465,353.7855,278.69193,358.41498,256.18268,358.96658,390.89246,354.08246,411.57562,341.03394,434.70554,340.3551,453.43036,348.37173,436.17154,357.93237,413.1582,358.10468,284.3521,508.5539,309.18015,501.3233,335.23355,493.8555,351.34723,498.0797,366.76126,492.84656,391.77963,499.1391,415.46207,504.97803,393.7151,531.0746,370.60815,543.6123,352.6852,545.957,334.91226,544.7246,309.94504,534.9843,296.56076,511.6026,334.99207,508.9394,351.55652,509.93567,367.6739,508.2711,403.84387,507.6657,369.10028,517.145,352.49594,520.43317,335.23013,518.954
0.825,183.65251,337.95935,186.42781,385.37048,195.31616,432.75082,205.20534,477.0624,222.29276,521.04315,248.19333,559.43353,280.5296,590.6118,316.08594,612.3905,357.34183,616.8258,397.78003,607.5449,430.73483,580.7695,461.63168,546.82166,484.7196,507.52704,499.69104,465.38754,508.33145,422.6017,513.3667,379.09332,512.2522,333.1324,200.1123,325.08545,222.3816,303.90616,255.53941,301.2913,288.22635,308.6639,320.59076,319.86932,366.85892,320.9768,397.6988,308.07242,429.77612,300.6539,463.7182,303.25146,489.15182,321.27487,344.99725,346.25253,346.23712,374.6353,347.1524,402.8344,348.38885,431.84988,314.0813,456.58563,330.92883,459.4241,347.55905,462.89197,364.40057,459.17792,381.3863,455.8003,239.10641,349.66644,257.22433,340.9124,279.80496,341.04416,300.3963,353.8592,278.8535,358.385,256.39868,358.54825,390.55576,354.22372,410.5208,341.54236,433.56168,341.18997,452.40936,349.3113,434.845,358.40475,412.0676,358.5249,284.09363,507.7413,308.135,500.7927,333.4766,493.8541,350.58777,497.77603,366.683,493.38815,391.2907,499.18597,415.12033,505.31857,393.53635,532.12085,371.23123,543.999,352.58713,546.2345,334.03506,544.77716,308.95206,534.35657,295.7266,511.2704,333.32626,509.5726,350.9911,510.5955,367.6856,509.37247,403.96478,507.98996,369.52612,517.70404,352.28494,520.5757,334.1478,518.9215
0.858,182.26393,343.18625,185.0506,390.05405,194.17378,436.80304,204.65184,480.95895,223.06866,523.92786,249.50056,561.86285,281.59662,592.7245,317.29608,614.64374,358.93936,619.4467,400.24026,609.4861,432.9878,582.09344,463.72952,548.2955,486.99698,508.48004,501.8882,466.00153,510.2677,423.00638,515.89636,378.96356,513.65906,334.65927,198.95137,324.97504,221.55336,303.18298,255.10762,300.28802,287.97842,307.26276,320.67902,318.7861,369.80737,320.52988,400.85272,306.20154,433.84436,298.4913,467.91202,300.548,492.38284,319.41937,346.72742,344.96835,348.29553,373.9206,349.51132,402.15765,351.03854,431.68494,316.13342,457.09854,333.12268,460.2816,350.44656,464.15326,367.71637,459.79077,385.1795,454.94992,238.46927,349.6719,257.47137,340.89664,280.0733,340.57764,300.96454,353.32922,278.93716,357.8062,256.4047,358.14023,392.19873,353.14603,412.31677,340.6126,435.58093,339.91888,454.76886,348.0306,436.95132,356.71497,414.00998,356.85815,283.2591,509.70013,307.94092,502.17847,334.68472,494.7642,352.46063,498.8596,369.9444,493.52487,393.75168,499.15686,417.46414,505.23206,396.1969,532.8919,373.4981,545.9784,353.63782,549.13416,334.03522,547.567,308.46597,537.444,294.887,513.1141,334.3734,511.88583,352.7393,512.4386,370.81476,510.5484,406.1089,508.46237,371.885,516.74023,353.3339,520.2083,334.40656,518.8829
0.891,182.76782,340.1088,186.89935,387.4979,196.90753,434.90305,206.98431,479.79935,225.04315,521.2478,251.0195,558.5132,282.25735,589.2562,318.55988,612.8026,360.87784,618.39856,401.55112,608.6928,433.9846,581.2126,464.75922,546.4961,488.88123,505.40488,504.41565,461.81125,512.6363,417.98175,517.97284,372.2465,516.60516,326.5246,202.75856,325.182,223.89276,304.11096,256.6489,301.25372,289.42337,307.5673,321.36325,319.29736,369.46518,320.95377,400.5698,307.05548,433.63654,299.79565,467.27075,302.27737,491.96548,320.48407,346.89758,346.18628,348.2578,374.28226,349.4007,402.62195,350.71292,431.8789,317.83087,455.98047,334.52145,460.06207,351.4633,463.87057,367.8127,459.5646,384.18134,454.78854,240.41855,349.77634,259.32236,341.54562,281.96817,341.3452,302.45456,353.28857,281.22818,357.79556,258.74002,358.2905,392.6046,353.20355,412.81482,341.42703,435.42758,340.69232,454.47385,347.97174,436.4053,356.94672,414.2917,357.18954,287.39178,508.84933,311.23038,501.0913,336.2661,494.1742,353.68396,498.38348,370.34402,493.35287,394.52084,498.8327,418.83252,505.3529,397.113,531.1659,374.56396,543.2502,355.9228,545.8041,336.8641,544.685,312.58246,534.6238,298.29782,511.46735,336.22656,508.5113,354.11157,509.16888,371.6066,507.3687,407.8129,508.07266,372.67758,517.61487,354.94287,520.309,336.57834,518.9222
0.924,185.12134,336.1078,187.14032,384.66586,195.01537,431.57028,204.97162,475.7494,222.3411,520.40485,247.81595,561.5852,279.24966,595.11035,315.48785,619.3319,358.1151,623.96423,400.25116,614.2841,434.291,585.38354,463.45224,548.03516,485.98798,505.9909,502.16217,461.73608,512.3703,418.47394,517.6863,372.93018,517.6911,326.6626,200.51813,324.67828,222.30322,303.101,256.0611,300.77594,288.12335,307.29562,320.86295,318.6975,369.20294,320.31146,401.4309,307.78275,434.3482,300.38873,467.807,301.93024,492.28802,319.6215,347.1518,345.003,348.57263,373.64926,349.81726,402.06522,350.94153,431.85364,316.20953,456.58173,333.91333,459.6579,351.60904,462.9571,368.0561,459.0577,384.93463,455.18286,239.84917,349.71503,257.96924,341.1847,280.16003,340.5257,301.08917,353.46558,279.45184,358.5798,257.30197,358.95074,392.9519,353.23907,411.91678,340.50436,435.0657,339.882,454.2819,347.6199,436.79712,357.60614,413.9102,357.7466,285.64868,510.42398,309.3567,502.06516,335.52823,495.0144,352.5849,499.41718,369.45178,493.69308,394.0648,500.02347,417.88904,507.6351,395.94803,534.0237,373.1215,548.0344,353.65854,551.30963,334.7302,549.9982,309.3102,539.14935,298.01816,513.46045,335.58807,510.82294,353.15167,511.67453,370.7649,510.16513,406.14835,510.12787,371.28598,520.26855,353.12137,524.2638,334.9671,522.6873
0.957,265.3483,72.64861,265.2626,76.98466,265.34192,81.15438,265.97784,85.666374,267.03238,89.90994,269.05783,94.18809,271.8314,97.7513,274.77554,100.85796,278.71066,101.52754,283.45264,100.97872,288.7756,98.556366,294.1402,95.85068,298.91492,92.21091,301.89508,87.65108,303.5428,82.23958,304.6044,76.66013,305.59372,70.746414,265.75366,70.46685,267.61035,68.74614,270.39536,68.1411,273.56216,68.31369,276.6643,69.36756,282.0121,68.82961,285.95593,67.12863,290.4349,66.550575,294.97723,66.927345,298.7644,68.96557,278.49945,72.513824,277.9563,75.833015,277.33423,79.10275,276.68567,82.50808,274.0454,84.270386,275.80124,85.11207,277.82632,85.59427,280.37906,84.84514,282.91132,83.92142,268.86597,73.69513,270.65878,72.431656,273.0218,72.13182,275.2113,73.22948,273.05057,73.90387,270.77158,74.209625,286.01596,72.35513,288.13684,70.923035,290.7776,70.97651,293.3787,71.7694,290.8028,72.608475,288.2453,72.71042,272.81903,89.61823,274.46027,88.81072,276.46664,88.299675,278.29678,88.66789,280.24356,88.10098,283.42303,88.22663,287.64447,88.55239,283.55536,91.182915,280.4394,92.38073,278.33038,92.764046,276.4351,92.67446,274.5488,91.881004,273.97522,89.64971,276.50104,89.58404,278.34003,89.735245,280.3286,89.279655,286.13995,88.80045,280.35684,90.02534,278.32745,90.44952,276.4586,90.26615
0.99,182.85446,336.98584,185.26503,384.27942,193.6946,432.52496,203.41954,479.1528,221.59578,523.011,248.39732,562.2626,281.32233,595.4982,318.65097,618.9562,361.7468,624.3826,403.09354,614.1913,435.85712,585.578,466.65738,549.6828,490.50458,507.81314,506.50983,463.91034,514.7678,419.61588,519.7096,372.86188,518.5292,325.0043,202.91542,325.6336,223.88435,303.1397,256.8822,300.12894,289.36743,307.09152,322.49597,318.00595,372.47104,319.32547,403.7261,306.09402,437.0207,298.9596,471.0017,301.8852,495.5547,319.79733,348.63416,345.8176,349.8237,374.03683,350.83884,401.95996,352.02924,431.05768,317.5691,456.9924,335.2669,460.377,352.84808,463.68408,369.6855,459.5529,386.48495,455.00406,240.47943,349.3607,259.06186,340.96286,281.07352,340.66287,302.37262,352.80328,280.418,357.1054,258.5409,357.7138,394.3662,352.36273,414.64474,340.65305,437.083,340.0498,456.7163,347.36383,438.33072,355.68332,416.2721,356.00775,286.73117,510.23883,311.08426,501.64154,337.83057,494.48526,355.5077,498.5849,371.5945,493.32654,397.70074,499.09903,422.61826,506.28555,399.2401,533.0596,375.69617,546.49817,357.25867,549.21155,338.04175,547.91876,312.32178,537.0365,297.9186,513.2477,337.67996,510.81927,356.0029,511.16574,373.04712,509.40674,411.23364,509.06638,373.8364,519.29034,356.7306,522.4053,338.0908,520.91125
